           1     0.05987     0.05987           0
           2   0.0599513   0.0599106 4.06628e-05
           3   0.0599005   0.0599072 2.37185e-05
           4    0.059877   0.0598997 1.83991e-05
           5    0.059911   0.0599019 1.44322e-05
           6   0.0599259   0.0599059 1.24415e-05
           7    0.059952   0.0599125 1.24049e-05
           8   0.0599436   0.0599164 1.14226e-05
           9   0.0598634   0.0599105 1.16716e-05
          10   0.0598907   0.0599085 1.06248e-05
