           1     1.69458     1.69458           0
           2     1.58252     1.63855   0.0560317
           3     1.59559     1.62423   0.0353778
           4     1.58336     1.61401   0.0270221
           5      1.6307     1.61735   0.0211958
           6     1.58027     1.61117   0.0183767
           7     1.58477      1.6074   0.0159825
           8     1.57504     1.60336   0.0144201
           9     1.58861     1.60172   0.0128225
          10     1.55515     1.59706   0.0123782
