           1    -5.19397    -5.19397           0
           2    -5.08072    -5.13735   0.0566226
           3     -5.0935    -5.12273   0.0358088
           4    -5.08191    -5.11253      0.0273
           5    -5.12902    -5.11583   0.0214022
           6    -5.07815    -5.10955   0.0185688
           7    -5.08164    -5.10556    0.016192
           8    -5.07312    -5.10151   0.0145971
           9    -5.08843    -5.10005   0.0129551
          10    -5.05767    -5.09581   0.0123382
