           1    -3.41178    -3.41178           0
           2    -3.41191    -3.41184 6.20891e-05
           3      -3.412     -3.4119 6.40337e-05
           4    -3.41186    -3.41189 4.63575e-05
           5    -3.41256    -3.41202  0.00014025
           6    -3.41208    -3.41203 0.000114955
           7    -3.41204    -3.41203 9.71596e-05
           8    -3.41273    -3.41212 0.000121517
           9    -3.41174    -3.41208 0.000115275
          10    -3.41351    -3.41222  0.00017627
