           1     1.19673     1.19673           0
           2     1.17814     1.18743  0.00929565
           3     1.18744     1.18744  0.00536685
           4      1.1839     1.18655  0.00389633
           5     1.18194     1.18563  0.00315601
           6     1.18633     1.18575  0.00257951
           7     1.17948     1.18485  0.00235681
           8       1.184     1.18474  0.00204382
           9     1.18119     1.18435  0.00184531
          10     1.18429     1.18434  0.00165051
