           1     1.06471     1.06471           0
           2     1.04184     1.05327    0.011433
           3     1.03666     1.04774   0.0086152
           4     1.04148     1.04617  0.00628933
           5      1.0538      1.0477  0.00510459
           6      1.0468     1.04755  0.00417059
           7     1.05336     1.04838  0.00362121
           8     1.04751     1.04827  0.00313794
           9     1.04407      1.0478  0.00280638
          10     1.05093     1.04812  0.00252956
