           1     1.46733     1.46733           0
           2      1.4672     1.46726 6.47557e-05
           3      1.4672     1.46724 4.28973e-05
           4     1.46709      1.4672 4.74204e-05
           5     1.46722     1.46721 3.69106e-05
           6     1.46713     1.46719 3.27792e-05
           7     1.46709     1.46718  3.1533e-05
           8     1.46712     1.46717 2.81819e-05
           9     1.46699     1.46715 3.23407e-05
          10      1.4671     1.46715  2.9344e-05
