           1     -1.3088     -1.3088           0
           2    -1.30861    -1.30871 9.49718e-05
           3    -1.30795    -1.30846 0.000258011
           4      -1.309    -1.30859 0.000227301
           5    -1.30858    -1.30859 0.000176099
           6    -1.30859    -1.30859 0.000143786
           7    -1.30858    -1.30859 0.000121539
           8    -1.30787     -1.3085 0.000138546
           9    -1.30841    -1.30849 0.000122539
          10    -1.30795    -1.30843  0.00012221
