           1    -4.32762    -4.32762           0
           2    -4.30237      -4.315   0.0126249
           3    -4.30333    -4.31111   0.0082619
           4    -4.34814    -4.32036   0.0109472
           5    -4.33603     -4.3235  0.00904017
           6    -4.32754    -4.32417  0.00741197
           7    -4.29886    -4.32056  0.00723324
           8    -4.32907    -4.32162  0.00635389
           9    -4.29312    -4.31845  0.00643662
          10    -4.30807    -4.31741  0.00584998
