           1     2.01254     2.01254           0
           2     1.99584     2.00419  0.00835332
           3     1.99692     2.00177  0.00539815
           4     2.02609     2.00785  0.00718026
           5     2.01831     2.00994  0.00594203
           6     2.01263     2.01039  0.00487235
           7     1.99352     2.00798  0.00477109
           8     2.01413     2.00875  0.00420291
           9      1.9898     2.00664  0.00426269
          10     2.00008     2.00599  0.00386872
