           1    -3.49585    -3.49585           0
           2    -3.49678    -3.49631 0.000469442
           3    -3.49719    -3.49661 0.000398092
           4    -3.49628    -3.49652  0.00029312
           5     -3.4981    -3.49684 0.000388391
           6    -3.49884    -3.49717 0.000459568
           7     -3.5006    -3.49766 0.000624688
           8    -3.49864    -3.49778 0.000554743
           9    -3.49937    -3.49796 0.000519942
          10     -3.4991    -3.49807 0.000478926
